,open,high,low,close,volume,is_trading_day,days_since_last_trading,pct_change
2005-05-16,11.0,11.0,11.0,11.0,1000,1,3.0,0.0
2005-05-17,11.0,11.0,11.0,11.0,315,1,1.0,0.0
2005-05-18,11.16,11.99,11.16,11.99,2250,1,1.0,9.000000000000007
2005-05-19,11.68,11.68,11.68,11.68,500,1,1.0,-2.5854879065888237
2005-05-23,10.8,10.8,10.8,10.8,320,1,4.0,-7.534246575342463
2005-05-24,12.5,12.5,12.5,12.5,3250,1,1.0,15.740740740740744
2005-05-26,13.0,13.0,13.0,13.0,395,1,2.0,4.0000000000000036
2005-05-27,13.63,13.63,13.13,13.13,4050,1,1.0,1.0000000000000009
2005-05-30,13.13,13.13,13.13,13.13,2500,1,3.0,0.0
2005-05-31,14.5,14.5,14.5,14.5,1885,1,1.0,10.43412033511042
2005-06-01,13.2,13.2,13.2,13.2,4665,1,1.0,-8.965517241379317
2005-06-02,12.81,12.81,12.81,12.81,1665,1,1.0,-2.954545454545443
2005-06-03,14.0,14.0,14.0,14.0,2375,1,1.0,9.289617486338786
2005-06-06,13.33,13.33,13.33,13.33,2500,1,3.0,-4.785714285714282
2005-06-07,13.8,13.8,13.8,13.8,395,1,1.0,3.5258814703675867
2005-06-08,14.47,14.47,14.47,14.47,500,1,1.0,4.855072463768106
2005-06-09,14.5,14.5,14.5,14.5,1615,1,1.0,0.20732550103661485
2005-06-10,14.85,14.85,14.85,14.85,1425,1,1.0,2.4137931034482696
2005-06-13,14.9,14.9,14.9,14.9,575,1,3.0,0.33670033670034627
2005-06-14,14.41,14.55,14.41,14.45,150,1,1.0,-3.0201342281879318
2005-06-15,14.45,14.71,14.45,14.71,1000,1,1.0,1.799307958477514
2005-06-20,14.9,14.9,14.9,14.9,300,1,5.0,1.291638341264445
2005-06-21,15.0,15.0,15.0,15.0,1250,1,1.0,0.6711409395973034
2005-06-22,15.0,15.0,15.0,15.0,1330,1,1.0,0.0
2005-06-23,15.0,15.0,15.0,15.0,5495,1,1.0,0.0
2005-06-24,14.37,14.37,14.37,14.37,10380,1,1.0,-4.200000000000004
2005-06-27,13.5,13.5,13.5,13.5,1325,1,3.0,-6.054279749478075
2005-06-29,13.0,13.0,13.0,13.0,850,1,2.0,-3.703703703703709
2005-06-30,13.89,13.89,13.89,13.89,2500,1,1.0,6.846153846153857
2005-07-01,14.88,14.88,14.88,14.88,225,1,1.0,7.127429805615559
2005-07-04,13.4,13.4,13.4,13.4,2500,1,3.0,-9.946236559139788
2005-07-05,13.77,13.77,13.77,13.77,2750,1,1.0,2.761194029850733
2005-07-06,13.9,13.9,13.9,13.9,645,1,1.0,0.9440813362382006
2005-07-07,13.4,13.4,13.4,13.4,1205,1,1.0,-3.597122302158273
2005-07-11,14.4,14.4,14.4,14.4,2000,1,4.0,7.462686567164178
2005-07-12,14.0,14.0,14.0,14.0,1000,1,1.0,-2.777777777777779
2005-07-13,13.98,14.0,13.53,13.68,750,1,1.0,-2.285714285714291
2005-07-14,13.95,13.95,13.95,13.95,1500,1,1.0,1.9736842105263053
2005-07-15,13.0,13.0,13.0,13.0,165,1,1.0,-6.810035842293905
2005-07-18,14.5,14.5,14.5,14.5,165,1,3.0,11.538461538461542
2005-07-19,13.57,13.57,13.36,13.57,750,1,1.0,-6.413793103448273
2005-07-20,13.57,13.59,13.43,13.43,60,1,1.0,-1.0316875460574804
2005-07-21,13.4,13.4,13.4,13.4,1500,1,1.0,-0.22338049143707517
2005-07-22,13.57,13.81,13.57,13.81,1110,1,1.0,3.0597014925373145
2005-07-25,13.69,13.69,13.69,13.69,1170,1,3.0,-0.8689355539464261
2005-07-26,14.12,14.41,14.12,14.21,500,1,1.0,3.7983929875821776
2005-07-27,14.35,14.35,14.35,14.35,2500,1,1.0,0.9852216748768461
2005-07-28,14.5,14.5,14.5,14.5,455,1,1.0,1.0452961672473782
2005-07-29,15.0,15.0,15.0,15.0,800,1,1.0,3.4482758620689724
2005-08-01,15.65,15.65,15.65,15.65,11250,1,3.0,4.333333333333345
2005-08-02,16.0,16.0,16.0,16.0,785,1,1.0,2.2364217252396124
2005-08-03,16.5,16.5,16.5,16.5,3500,1,1.0,3.125
2005-08-04,15.69,15.69,15.69,15.69,1575,1,1.0,-4.909090909090907
2005-08-05,15.6,15.6,15.6,15.6,2000,1,1.0,-0.5736137667303964
2005-08-08,15.8,15.8,15.8,15.8,3125,1,3.0,1.2820512820512997
2005-08-09,15.59,15.59,15.59,15.59,6750,1,1.0,-1.32911392405064
2005-08-10,15.0,15.0,15.0,15.0,1000,1,1.0,-3.784477228992944
2005-08-12,15.7,15.7,15.7,15.7,100,1,2.0,4.666666666666663
2005-08-15,15.15,15.15,15.15,15.15,250,1,3.0,-3.5031847133757843
2005-08-16,15.28,15.42,15.25,15.42,500,1,1.0,1.7821782178217838
2005-08-17,15.7,15.7,15.7,15.7,375,1,1.0,1.8158236057068677
2005-08-19,15.25,15.25,15.25,15.25,700,1,2.0,-2.86624203821656
2005-08-22,15.0,15.0,15.0,15.0,30,1,3.0,-1.6393442622950838
2005-08-24,15.0,15.0,15.0,15.0,750,1,2.0,0.0
2005-08-25,15.0,15.0,15.0,15.0,1895,1,1.0,0.0
2005-08-26,15.0,15.0,15.0,15.0,1075,1,1.0,0.0
2005-08-30,16.6,16.6,16.6,16.6,6160,1,4.0,10.666666666666668
2005-08-31,16.7,16.7,16.7,16.7,10000,1,1.0,0.6024096385542022
2005-09-01,17.39,17.39,17.39,17.39,3170,1,1.0,4.131736526946117
2005-09-02,17.53,17.53,17.53,17.53,4210,1,1.0,0.8050603795284772
2005-09-05,17.8,17.8,17.8,17.8,1505,1,3.0,1.540216771249292
2005-09-06,18.0,18.0,18.0,18.0,4400,1,1.0,1.1235955056179803
2005-09-07,18.61,18.61,18.61,18.61,14900,1,1.0,3.3888888888888857
2005-09-08,17.57,17.57,17.57,17.57,3600,1,1.0,-5.588393336915631
2005-09-09,18.01,18.01,18.01,18.01,1310,1,1.0,2.5042686397268143
2005-09-12,18.0,18.0,18.0,18.0,2530,1,3.0,-0.05552470849529145
2005-09-13,17.84,17.87,17.7,17.7,5500,1,1.0,-1.6666666666666718
2005-09-14,17.77,17.77,17.77,17.77,2125,1,1.0,0.39548022598869803
2005-09-15,18.2,18.2,18.2,18.2,125,1,1.0,2.419808666291501
2005-09-16,17.44,17.5,17.43,17.43,500,1,1.0,-4.230769230769226
2005-09-19,17.0,17.0,17.0,17.0,1500,1,3.0,-2.4670109007458363
2005-09-20,17.25,17.25,17.25,17.25,510,1,1.0,1.4705882352941124
2005-09-21,17.0,17.0,17.0,17.0,250,1,1.0,-1.449275362318836
2005-09-22,18.0,18.0,18.0,18.0,25,1,1.0,5.882352941176472
2005-09-23,18.16,18.16,17.73,17.73,500,1,1.0,-1.5000000000000013
2005-09-26,18.0,18.0,18.0,18.0,1500,1,3.0,1.522842639593902
2005-09-27,17.96,18.33,17.96,18.26,400,1,1.0,1.4444444444444482
2005-09-28,18.4,18.4,18.4,18.4,3500,1,1.0,0.7667031763417098
2005-09-29,19.05,19.05,19.05,19.05,1965,1,1.0,3.532608695652195
2005-09-30,20.22,20.22,20.22,20.22,2675,1,1.0,6.141732283464552
2005-10-03,20.22,20.22,20.22,20.22,1500,1,3.0,0.0
2005-10-04,20.22,20.22,20.22,20.22,3000,1,1.0,0.0
2005-10-05,20.7,20.7,20.7,20.7,1500,1,1.0,2.3738872403560762
2005-10-06,20.64,20.64,20.64,20.64,10755,1,1.0,-0.28985507246376274
2005-10-07,20.0,20.0,20.0,20.0,1000,1,1.0,-3.100775193798455
2005-10-10,20.25,20.52,20.02,20.02,1360,1,3.0,0.09999999999998899
2005-10-11,21.0,21.0,21.0,21.0,250,1,1.0,4.895104895104896
2005-10-13,19.25,19.25,19.25,19.25,2000,1,2.0,-8.333333333333337
2005-10-17,19.06,19.06,19.06,19.06,1350,1,4.0,-0.9870129870129918
2005-10-19,17.51,17.51,17.51,17.51,3750,1,2.0,-8.13221406086042
2005-10-20,17.95,17.95,17.95,17.95,375,1,1.0,2.512849800114214
2005-10-21,17.11,17.11,17.11,17.11,1250,1,1.0,-4.679665738161565
2005-10-24,17.88,17.88,17.88,17.88,4500,1,3.0,4.500292226767977
2005-10-25,18.0,18.0,18.0,18.0,2000,1,1.0,0.6711409395973256
2005-10-26,18.8,18.8,18.8,18.8,250,1,1.0,4.444444444444451
2005-10-27,18.8,18.8,18.8,18.8,725,1,1.0,0.0
2005-10-28,17.57,17.57,17.57,17.57,1110,1,1.0,-6.542553191489365
2005-10-31,17.0,17.0,17.0,17.0,675,1,3.0,-3.2441661923733656
2005-11-01,18.1,18.1,17.79,17.79,350,1,1.0,4.647058823529404
2005-11-02,17.79,17.79,17.54,17.59,750,1,1.0,-1.1242270938729537
2005-11-04,19.35,19.35,19.35,19.35,865,1,2.0,10.00568504832291
2005-11-07,19.2,19.2,19.2,19.2,1875,1,3.0,-0.7751937984496249
2005-11-08,19.66,19.66,19.66,19.66,1270,1,1.0,2.3958333333333304
2005-11-09,19.56,19.56,19.43,19.43,150,1,1.0,-1.169888097660221
2005-11-10,19.6,19.6,19.6,19.6,590,1,1.0,0.8749356664951247
2005-11-11,19.33,19.33,19.33,19.33,6875,1,1.0,-1.3775510204081742
2005-11-14,19.3,19.3,19.3,19.3,5800,1,3.0,-0.15519917227106994
2005-11-15,19.7,19.7,19.7,19.7,650,1,1.0,2.072538860103612
2005-11-16,19.95,19.95,18.45,18.81,750,1,1.0,-4.517766497461928
2005-11-18,19.9,19.9,19.9,19.9,500,1,2.0,5.79479000531633
2005-11-21,18.7,18.7,18.7,18.7,2170,1,3.0,-6.030150753768837
2005-11-23,18.2,18.2,18.2,18.2,225,1,2.0,-2.67379679144385
2005-11-24,15.57,15.57,15.57,15.57,5560,1,1.0,-14.450549450549444
2005-11-25,13.89,13.89,13.89,13.89,17060,1,1.0,-10.789980732177263
2005-11-28,13.6,13.6,13.6,13.6,3450,1,3.0,-2.087832973362136
2005-11-29,12.64,12.64,12.64,12.64,16050,1,1.0,-7.058823529411762
2005-11-30,12.9,12.9,12.9,12.9,15820,1,1.0,2.0569620253164445
2005-12-01,13.25,13.25,13.25,13.25,2500,1,1.0,2.7131782945736482
2005-12-02,13.28,13.28,13.28,13.28,1975,1,1.0,0.22641509433962703
2005-12-05,13.12,13.12,13.12,13.12,1885,1,3.0,-1.2048192771084376
2005-12-07,13.2,13.2,13.2,13.2,125,1,2.0,0.6097560975609762
2005-12-08,13.13,13.13,12.95,12.95,185,1,1.0,-1.8939393939393923
2005-12-09,12.85,12.85,12.85,12.85,3750,1,1.0,-0.7722007722007707
2005-12-12,12.6,12.6,12.6,12.6,885,1,3.0,-1.945525291828798
2005-12-13,12.87,12.87,12.87,12.87,6000,1,1.0,2.1428571428571352
2005-12-14,12.85,12.85,12.85,12.85,7750,1,1.0,-0.15540015540015384
2005-12-15,12.5,12.5,12.5,12.5,2500,1,1.0,-2.7237354085603127
2005-12-19,12.1,12.1,12.1,12.1,890,1,4.0,-3.200000000000003
2005-12-20,13.24,13.24,13.24,13.24,1010,1,1.0,9.421487603305788
2005-12-21,14.0,14.0,14.0,14.0,75,1,1.0,5.740181268882183
2005-12-22,13.89,13.89,13.89,13.89,2500,1,1.0,-0.7857142857142785
2005-12-23,14.06,14.06,14.06,14.06,2340,1,1.0,1.223902087832962
2005-12-27,14.19,14.19,14.19,14.19,1335,1,4.0,0.9246088193456625
2005-12-28,14.01,14.01,14.01,14.01,4335,1,1.0,-1.2684989429175508
2005-12-29,14.01,14.01,13.85,13.85,1500,1,1.0,-1.142041399000715
2005-12-30,13.75,13.75,13.75,13.75,2650,1,1.0,-0.7220216606498187
2006-01-02,13.85,13.85,13.85,13.85,445,1,3.0,0.727272727272732
2006-01-03,14.35,14.35,14.35,14.35,2250,1,1.0,3.6101083032491044
2006-01-04,14.68,14.68,14.68,14.68,8150,1,1.0,2.2996515679442497
2006-01-05,14.7,14.7,14.7,14.7,125,1,1.0,0.13623978201635634
2006-01-06,13.89,13.89,13.89,13.89,8875,1,1.0,-5.510204081632642
2006-01-09,13.89,14.32,13.89,14.32,840,1,3.0,3.0957523398128073
2006-01-10,14.4,14.4,14.4,14.4,5625,1,1.0,0.5586592178770999
2006-01-11,14.09,14.09,13.47,13.47,1500,1,1.0,-6.458333333333332
2006-01-12,13.67,13.67,13.67,13.67,3025,1,1.0,1.4847809948032697
2006-01-13,13.1,13.1,13.1,13.1,1000,1,1.0,-4.169714703730798
2006-01-16,13.1,13.1,13.1,13.1,1450,1,3.0,0.0
2006-01-17,13.23,13.23,13.23,13.23,1500,1,1.0,0.992366412213741
2006-01-18,13.31,13.31,13.31,13.31,9975,1,1.0,0.6046863189720364
2006-01-19,13.4,13.4,13.4,13.4,12500,1,1.0,0.6761833208114298
2006-01-20,14.7,14.7,14.7,14.7,425,1,1.0,9.701492537313428
2006-01-23,13.76,13.76,13.76,13.76,6750,1,3.0,-6.394557823129244
2006-01-24,13.8,13.8,13.8,13.8,2650,1,1.0,0.29069767441860517
2006-01-25,13.8,13.8,13.8,13.8,125,1,1.0,0.0
2006-01-26,14.95,14.95,14.95,14.95,745,1,1.0,8.333333333333325
2006-01-27,15.73,15.73,15.73,15.73,2350,1,1.0,5.21739130434784
2006-01-30,15.68,15.68,15.68,15.68,3825,1,3.0,-0.31786395422759295
2006-01-31,16.2,16.2,16.2,16.2,11175,1,1.0,3.316326530612246
2006-02-01,16.6,16.6,16.6,16.6,750,1,1.0,2.4691358024691468
2006-02-02,16.58,16.58,16.58,16.58,18525,1,1.0,-0.1204819277108582
2006-02-03,16.25,16.25,16.25,16.25,2350,1,1.0,-1.9903498190591007
2006-02-06,16.4,16.4,16.4,16.4,250,1,3.0,0.9230769230769154
2006-02-07,16.25,16.25,16.25,16.25,750,1,1.0,-0.9146341463414531
2006-02-08,16.2,16.2,16.2,16.2,6500,1,1.0,-0.3076923076923088
2006-02-09,16.25,16.25,16.25,16.25,3000,1,1.0,0.30864197530864335
2006-02-10,16.1,16.1,15.97,15.97,2100,1,1.0,-1.723076923076916
2006-02-13,16.05,16.05,16.05,16.05,3265,1,3.0,0.5009392611145858
2006-02-14,16.21,16.21,16.21,16.21,3130,1,1.0,0.9968847352024968
2006-02-15,16.14,16.14,16.14,16.14,2440,1,1.0,-0.4318322023442289
2006-02-16,16.27,16.27,16.27,16.27,8500,1,1.0,0.8054522924411334
2006-02-17,16.85,16.85,16.85,16.85,7000,1,1.0,3.5648432698217603
2006-02-20,16.65,16.65,16.65,16.65,150,1,3.0,-1.1869436201780603
2006-02-22,17.91,17.91,17.91,17.91,3300,1,2.0,7.567567567567579
2006-02-23,18.66,18.66,18.66,18.66,4145,1,1.0,4.187604690117253
2006-02-24,18.1,18.1,18.1,18.1,2750,1,1.0,-3.001071811361189
2006-02-27,19.0,19.0,19.0,19.0,900,1,3.0,4.972375690607733
2006-02-28,18.1,18.1,18.1,18.1,2820,1,1.0,-4.73684210526315
2006-03-01,18.1,18.1,18.1,18.1,1935,1,1.0,0.0
2006-03-02,18.5,18.5,18.5,18.5,25,1,1.0,2.20994475138121
2006-03-03,18.47,18.47,18.47,18.47,10000,1,1.0,-0.1621621621621716
2006-03-06,18.77,18.77,18.77,18.77,4750,1,3.0,1.6242555495397992
2006-03-07,18.59,18.59,18.59,18.59,16240,1,1.0,-0.9589770911028195
2006-03-08,17.83,17.83,17.83,17.83,1110,1,1.0,-4.088219472834864
2006-03-09,17.42,17.42,17.42,17.42,1305,1,1.0,-2.2994952327537677
2006-03-10,17.53,17.53,17.53,17.53,1050,1,1.0,0.6314580941446657
2006-03-13,17.55,17.96,17.55,17.96,100,1,3.0,2.452937820878498
2006-03-14,17.5,17.5,17.5,17.5,200,1,1.0,-2.5612472160356448
2006-03-15,18.04,18.04,18.04,18.04,1425,1,1.0,3.0857142857142916
2006-03-17,17.28,17.28,17.28,17.28,2505,1,2.0,-4.212860310421274
2006-03-20,17.4,17.4,17.4,17.4,2940,1,3.0,0.6944444444444198
2006-03-22,17.5,17.5,17.5,17.5,285,1,2.0,0.5747126436781658
2006-03-23,17.81,17.81,17.81,17.81,850,1,1.0,1.7714285714285571
2006-03-24,17.85,17.85,17.85,17.85,300,1,1.0,0.224592925322864
2006-03-27,17.15,17.15,17.15,17.15,2545,1,3.0,-3.9215686274509998
2006-03-28,17.15,17.15,17.15,17.15,740,1,1.0,0.0
2006-03-29,19.45,19.45,19.45,19.45,3645,1,1.0,13.411078717201175
2006-03-30,20.82,20.82,20.82,20.82,13270,1,1.0,7.0437017994858575
2006-03-31,20.65,20.65,20.65,20.65,5600,1,1.0,-0.8165225744476534
2006-04-03,20.7,20.7,20.7,20.7,2085,1,3.0,0.2421307506053294
2006-04-04,21.45,21.45,21.45,21.45,7430,1,1.0,3.6231884057970953
2006-04-05,21.92,21.92,21.92,21.92,26070,1,1.0,2.1911421911422035
2006-04-06,22.0,22.0,22.0,22.0,2675,1,1.0,0.36496350364962904
2006-04-07,21.77,21.77,21.77,21.77,225,1,1.0,-1.0454545454545494
2006-04-10,21.6,21.6,21.6,21.6,500,1,3.0,-0.7808911345888792
2006-04-11,21.5,21.5,21.5,21.5,275,1,1.0,-0.462962962962965
2006-04-12,21.0,21.0,21.0,21.0,1025,1,1.0,-2.3255813953488413
2006-04-13,20.54,20.54,20.54,20.54,2775,1,1.0,-2.1904761904761982
2006-04-18,21.0,21.0,21.0,21.0,8530,1,5.0,2.2395326192794496
2006-04-19,21.6,21.6,21.6,21.6,1870,1,1.0,2.857142857142869
2006-04-20,21.5,21.5,21.5,21.5,90,1,1.0,-0.462962962962965
2006-04-21,23.0,23.0,23.0,23.0,110,1,1.0,6.976744186046502
2006-04-24,23.22,23.22,23.22,23.22,8060,1,3.0,0.9565217391304337
2006-04-25,22.33,22.33,22.33,22.33,3250,1,1.0,-3.8329026701119706
2006-04-26,22.23,22.23,22.23,22.23,5130,1,1.0,-0.447828034034925
2006-04-27,21.62,21.62,21.62,21.62,5355,1,1.0,-2.744039586144842
2006-04-28,21.5,21.5,21.5,21.5,105,1,1.0,-0.5550416281221104
2006-05-02,22.44,22.44,22.44,22.44,2500,1,4.0,4.37209302325583
2006-05-03,24.67,24.67,24.67,24.67,125,1,1.0,9.937611408199643
2006-05-04,24.0,24.0,24.0,24.0,1100,1,1.0,-2.715849209566279
2006-05-05,24.68,24.68,24.68,24.68,1890,1,1.0,2.833333333333332
2006-05-08,25.34,25.34,25.34,25.34,6050,1,3.0,2.674230145867096
2006-05-09,24.54,24.54,24.54,24.54,5260,1,1.0,-3.1570639305446013
2006-05-10,24.2,24.2,24.2,24.2,6010,1,1.0,-1.3854930725346382
2006-05-11,23.9,23.9,23.9,23.9,1400,1,1.0,-1.2396694214876103
2006-05-12,23.84,23.84,23.84,23.84,9750,1,1.0,-0.2510460251045954
2006-05-15,24.1,24.1,24.1,24.1,1005,1,3.0,1.090604026845643
2006-05-16,22.0,22.0,22.0,22.0,4445,1,1.0,-8.713692946058094
2006-05-17,21.9,21.9,21.9,21.9,500,1,1.0,-0.454545454545463
2006-05-18,19.58,19.58,19.58,19.58,4225,1,1.0,-10.59360730593607
2006-05-19,19.62,19.62,19.62,19.62,8405,1,1.0,0.20429009193054792
2006-05-22,19.58,19.58,19.58,19.58,8770,1,3.0,-0.20387359836901986
2006-05-23,19.11,19.11,19.11,19.11,5400,1,1.0,-2.400408580183855
2006-05-24,19.7,19.7,19.7,19.7,1050,1,1.0,3.0873888016745177
2006-05-25,19.5,19.5,19.5,19.5,3750,1,1.0,-1.015228426395931
2006-05-26,20.43,20.43,20.43,20.43,1190,1,1.0,4.76923076923077
2006-05-29,20.48,20.48,20.48,20.48,5500,1,3.0,0.24473813020069457
2006-05-30,20.1,20.1,20.1,20.1,1330,1,1.0,-1.85546875
2006-05-31,19.83,19.83,19.83,19.83,4110,1,1.0,-1.3432835820895717
2006-06-01,20.11,20.11,20.11,20.11,1575,1,1.0,1.4120020171457526
2006-06-07,20.11,20.11,20.11,20.11,6750,1,6.0,0.0
2006-06-08,19.0,19.0,19.0,19.0,1000,1,1.0,-5.519641969169564
2006-06-09,19.1,19.1,19.1,19.1,25000,1,1.0,0.5263157894736858
2006-06-12,18.38,18.38,18.38,18.38,125,1,3.0,-3.7696335078534204
2006-06-13,17.7,17.7,17.7,17.7,10600,1,1.0,-3.699673558215455
2006-06-14,17.9,17.9,17.9,17.9,9750,1,1.0,1.1299435028248483
2006-06-16,20.3,20.3,20.3,20.3,250,1,2.0,13.407821229050288
2006-06-19,19.88,19.88,19.88,19.88,750,1,3.0,-2.0689655172413834
2006-06-20,19.57,19.57,19.57,19.57,1750,1,1.0,-1.559356136820922
2006-06-22,19.8,19.8,19.8,19.8,290,1,2.0,1.1752682677567794
2006-06-26,19.87,19.87,19.87,19.87,2750,1,4.0,0.35353535353535026
2006-06-27,19.9,19.9,19.9,19.9,830,1,1.0,0.15098137896325525
2006-06-28,19.5,19.5,19.5,19.5,565,1,1.0,-2.010050251256279
2006-06-30,21.32,21.32,21.32,21.32,2000,1,2.0,9.333333333333327
2006-07-03,22.67,22.67,22.67,22.67,125,1,3.0,6.332082551594764
2006-07-04,22.4,22.4,22.4,22.4,2660,1,1.0,-1.1910013233348171
2006-07-05,22.0,22.0,22.0,22.0,100,1,1.0,-1.7857142857142794
2006-07-07,22.2,22.58,21.99,22.58,85,1,2.0,2.6363636363636367
2006-07-10,22.13,22.13,22.13,22.13,2000,1,3.0,-1.9929140832595227
2006-07-11,22.15,22.15,22.15,22.15,2750,1,1.0,0.09037505648441524
2006-07-12,22.15,22.15,22.15,22.15,100,1,1.0,0.0
2006-07-13,22.14,22.14,21.43,21.43,50,1,1.0,-3.2505643340857704
2006-07-14,21.23,21.23,20.77,20.97,2770,1,1.0,-2.1465235650956593
2006-07-17,20.4,20.4,20.4,20.4,550,1,3.0,-2.7181688125894166
2006-07-18,20.89,20.89,20.89,20.89,575,1,1.0,2.401960784313739
2006-07-19,20.96,20.96,20.96,20.96,450,1,1.0,0.3350885591191899
2006-07-25,20.7,20.7,20.7,20.7,500,1,6.0,-1.2404580152671874
2006-07-27,21.22,21.22,21.22,21.22,2500,1,2.0,2.512077294685988
2006-07-28,21.05,21.05,21.05,21.05,500,1,1.0,-0.8011310084825585
2006-07-31,21.0,21.0,21.0,21.0,700,1,3.0,-0.23752969121140222
2006-08-01,21.0,21.0,21.0,21.0,250,1,1.0,0.0
2006-08-02,22.0,22.0,22.0,22.0,50,1,1.0,4.761904761904767
2006-08-03,22.58,22.58,22.58,22.58,1300,1,1.0,2.6363636363636367
2006-08-07,22.6,22.6,22.6,22.6,1240,1,4.0,0.08857395925598865
2006-08-08,21.85,21.85,21.85,21.85,1445,1,1.0,-3.31858407079646
2006-08-09,21.93,21.93,21.93,21.93,3155,1,1.0,0.3661327231121225
2006-08-10,22.0,22.0,22.0,22.0,165,1,1.0,0.31919744642043835
2006-08-11,22.11,22.11,21.92,21.92,425,1,1.0,-0.3636363636363549
2006-08-14,22.6,22.6,22.6,22.6,1250,1,3.0,3.1021897810219023
2006-08-17,22.46,23.0,22.46,22.95,770,1,3.0,1.5486725663716783
2006-08-18,22.75,22.75,22.75,22.75,405,1,1.0,-0.8714596949891074
2006-08-21,23.05,23.15,22.58,22.89,260,1,3.0,0.6153846153846176
2006-08-22,22.5,22.5,22.5,22.5,1600,1,1.0,-1.7038007863695914
2006-08-23,22.5,22.5,22.5,22.5,500,1,1.0,0.0
2006-08-24,20.53,20.53,20.53,20.53,2250,1,1.0,-8.75555555555555
2006-08-25,20.45,20.45,20.45,20.45,1000,1,1.0,-0.389673648319544
2006-08-28,20.8,20.8,20.8,20.8,3125,1,3.0,1.7114914425427896
2006-08-29,21.86,21.86,21.86,21.86,500,1,1.0,5.09615384615385
2006-08-31,21.66,21.8,21.66,21.8,295,1,2.0,-0.2744739249771255
2006-09-01,22.34,22.34,22.34,22.34,3150,1,1.0,2.477064220183478
2006-09-04,22.75,22.75,22.75,22.75,445,1,3.0,1.8352730528200523
2006-09-05,22.34,22.34,22.34,22.34,1535,1,1.0,-1.8021978021978025
2006-09-08,20.7,20.7,20.7,20.7,2275,1,3.0,-7.34109221128022
2006-09-11,21.49,21.49,21.49,21.49,25475,1,3.0,3.816425120772937
2006-09-12,21.5,21.5,21.5,21.5,500,1,1.0,0.046533271288984324
2006-09-13,21.5,21.5,21.5,21.5,400,1,1.0,0.0
2006-09-20,21.2,21.2,21.2,21.2,6370,1,7.0,-1.3953488372093092
2006-09-21,21.5,21.5,21.5,21.5,250,1,1.0,1.4150943396226356
2006-09-22,21.2,21.2,21.2,21.2,190,1,1.0,-1.3953488372093092
2006-09-25,20.39,20.39,20.39,20.39,670,1,3.0,-3.820754716981123
2006-09-26,20.99,20.99,20.56,20.56,30,1,1.0,0.8337420304070475
2006-09-27,21.0,21.0,20.46,20.46,3645,1,1.0,-0.4863813229571856
2006-09-28,21.0,21.0,20.38,20.38,1300,1,1.0,-0.3910068426197566
2006-09-29,20.71,20.71,20.71,20.71,200,1,1.0,1.6192345436702782
2006-10-03,20.78,20.78,20.78,20.78,250,1,4.0,0.33800096571705573
2006-10-04,20.66,20.73,20.44,20.73,25615,1,1.0,-0.2406159769008709
2006-10-05,20.7,20.89,20.57,20.79,33390,1,1.0,0.28943560057885787
2006-10-06,20.5,20.54,19.88,19.88,5750,1,1.0,-4.377104377104379
2006-10-10,20.13,20.51,19.85,19.89,2520,1,4.0,0.050301810865205354
2006-10-11,20.26,20.28,20.07,20.07,3000,1,1.0,0.9049773755656076
2006-10-12,19.6,20.1,19.6,20.1,18550,1,1.0,0.1494768310911887
2006-10-13,19.86,20.27,19.86,20.27,2050,1,1.0,0.8457711442785953
2006-10-16,20.11,20.82,20.11,20.82,6165,1,3.0,2.7133695115934886
2006-10-17,20.83,21.74,20.83,21.52,16905,1,1.0,3.3621517771373677
2006-10-18,21.65,21.65,21.6,21.6,1550,1,1.0,0.3717472118959231
2006-10-19,21.6,21.99,21.26,21.5,6675,1,1.0,-0.462962962962965
2006-10-23,21.4,21.49,21.15,21.49,5535,1,4.0,-0.0465116279069866
2006-10-24,21.95,22.0,21.45,22.0,6180,1,1.0,2.3731968357375566
2006-10-25,22.5,22.5,22.5,22.5,500,1,1.0,2.2727272727272707
2006-10-26,22.54,22.65,22.3,22.39,21510,1,1.0,-0.48888888888888316
2006-10-27,22.01,22.52,21.77,21.77,4700,1,1.0,-2.769093345243412
2006-10-30,21.62,22.33,21.62,21.91,1375,1,3.0,0.6430868167202508
2006-10-31,21.98,22.3,21.88,22.3,1695,1,1.0,1.780009128251936
2006-11-01,22.53,22.53,22.49,22.49,500,1,1.0,0.8520179372197179
2006-11-02,22.26,22.26,22.14,22.15,4800,1,1.0,-1.5117830146731848
2006-11-03,22.0,22.39,21.91,22.39,3815,1,1.0,1.083521444695279
2006-11-06,22.25,22.4,22.25,22.4,7500,1,3.0,0.04466279589101507
2006-11-07,22.69,22.7,22.69,22.7,2575,1,1.0,1.3392857142857206
2006-11-08,22.9,23.23,22.47,22.47,17375,1,1.0,-1.013215859030836
2006-11-09,22.5,22.92,22.5,22.8,3775,1,1.0,1.468624833110832
2006-11-13,22.99,23.0,22.8,23.0,7650,1,4.0,0.8771929824561431
2006-11-14,23.74,23.74,23.2,23.7,4225,1,1.0,3.04347826086957
2006-11-15,24.01,24.2,24.0,24.2,5090,1,1.0,2.1097046413502074
2006-11-16,24.01,24.5,24.01,24.4,4400,1,1.0,0.8264462809917328
2006-11-17,24.29,24.29,24.0,24.26,11500,1,1.0,-0.5737704918032716
2006-11-20,23.85,24.41,23.85,24.41,19050,1,3.0,0.6183017312448413
